child_id,Ages Used,Num Observations,Predicted Height at 18,Actual Height at 18,MAE
321,"(9.0, 13.0, 16.0, 17.0)",4,175.65,175.1,0.55
321,"(9.0, 14.0, 15.0, 16.0)",4,176,175.1,0.9
321,"(9.0, 14.0, 15.0, 17.0)",4,175.9,175.1,0.8
321,"(9.0, 14.0, 16.0, 17.0)",4,175.9,175.1,0.8
321,"(9.0, 15.0, 16.0, 17.0)",4,175.55,175.1,0.45
321,"(10.0, 11.0, 12.0, 13.0)",4,184.35,175.1,9.25
321,"(10.0, 11.0, 12.0, 14.0)",4,183.8,175.1,8.7
321,"(10.0, 11.0, 12.0, 15.0)",4,179.7,175.1,4.6
321,"(10.0, 11.0, 12.0, 16.0)",4,176.25,175.1,1.15
321,"(10.0, 11.0, 12.0, 17.0)",4,176.3,175.1,1.2
321,"(10.0, 11.0, 13.0, 14.0)",4,184,175.1,8.9
321,"(10.0, 11.0, 13.0, 15.0)",4,179,175.1,3.9
321,"(10.0, 11.0, 13.0, 16.0)",4,177,175.1,1.9
321,"(10.0, 11.0, 13.0, 17.0)",4,176.35,175.1,1.25
321,"(10.0, 11.0, 14.0, 15.0)",4,179.55,175.1,4.45
321,"(10.0, 11.0, 14.0, 16.0)",4,176.6,175.1,1.5
321,"(10.0, 11.0, 14.0, 17.0)",4,176.15,175.1,1.05
321,"(10.0, 11.0, 15.0, 16.0)",4,176,175.1,0.9
321,"(10.0, 11.0, 15.0, 17.0)",4,175.9,175.1,0.8
321,"(10.0, 11.0, 16.0, 17.0)",4,175.85,175.1,0.75
321,"(10.0, 12.0, 13.0, 14.0)",4,184.25,175.1,9.15
321,"(10.0, 12.0, 13.0, 15.0)",4,179.3,175.1,4.2
321,"(10.0, 12.0, 13.0, 16.0)",4,176.7,175.1,1.6
321,"(10.0, 12.0, 13.0, 17.0)",4,176.35,175.1,1.25
321,"(10.0, 12.0, 14.0, 15.0)",4,179.65,175.1,4.55
321,"(10.0, 12.0, 14.0, 16.0)",4,176.5,175.1,1.4
321,"(10.0, 12.0, 14.0, 17.0)",4,176,175.1,0.9
321,"(10.0, 12.0, 15.0, 16.0)",4,175.95,175.1,0.85
321,"(10.0, 12.0, 15.0, 17.0)",4,175.9,175.1,0.8
321,"(10.0, 12.0, 16.0, 17.0)",4,175.9,175.1,0.8
321,"(10.0, 13.0, 14.0, 15.0)",4,178.7,175.1,3.6
321,"(10.0, 13.0, 14.0, 16.0)",4,176.7,175.1,1.6
321,"(10.0, 13.0, 14.0, 17.0)",4,176.2,175.1,1.1
321,"(10.0, 13.0, 15.0, 16.0)",4,176.15,175.1,1.05
321,"(10.0, 13.0, 15.0, 17.0)",4,176,175.1,0.9
321,"(10.0, 13.0, 16.0, 17.0)",4,175.95,175.1,0.85
321,"(10.0, 14.0, 15.0, 16.0)",4,176.05,175.1,0.95
321,"(10.0, 14.0, 15.0, 17.0)",4,176,175.1,0.9
321,"(10.0, 14.0, 16.0, 17.0)",4,175.9,175.1,0.8
321,"(10.0, 15.0, 16.0, 17.0)",4,175.55,175.1,0.45
321,"(11.0, 12.0, 13.0, 14.0)",4,184.65,175.1,9.55
321,"(11.0, 12.0, 13.0, 15.0)",4,180.7,175.1,5.6
321,"(11.0, 12.0, 13.0, 16.0)",4,176.95,175.1,1.85
321,"(11.0, 12.0, 13.0, 17.0)",4,176.35,175.1,1.25
321,"(11.0, 12.0, 14.0, 15.0)",4,179.1,175.1,4
321,"(11.0, 12.0, 14.0, 16.0)",4,176.25,175.1,1.15
321,"(11.0, 12.0, 14.0, 17.0)",4,175.85,175.1,0.75
321,"(11.0, 12.0, 15.0, 16.0)",4,175.8,175.1,0.7
321,"(11.0, 12.0, 15.0, 17.0)",4,175.5,175.1,0.4
321,"(11.0, 12.0, 16.0, 17.0)",4,175.55,175.1,0.45
321,"(11.0, 13.0, 14.0, 15.0)",4,179.1,175.1,4
321,"(11.0, 13.0, 14.0, 16.0)",4,176.8,175.1,1.7
321,"(11.0, 13.0, 14.0, 17.0)",4,176,175.1,0.9
321,"(11.0, 13.0, 15.0, 16.0)",4,176.5,175.1,1.4
321,"(11.0, 13.0, 15.0, 17.0)",4,176,175.1,0.9
321,"(11.0, 13.0, 16.0, 17.0)",4,176,175.1,0.9
321,"(11.0, 14.0, 15.0, 16.0)",4,175.8,175.1,0.7
321,"(11.0, 14.0, 15.0, 17.0)",4,175.45,175.1,0.35
321,"(11.0, 14.0, 16.0, 17.0)",4,175.45,175.1,0.35
321,"(11.0, 15.0, 16.0, 17.0)",4,175.35,175.1,0.25
321,"(12.0, 13.0, 14.0, 15.0)",4,178.9,175.1,3.8
321,"(12.0, 13.0, 14.0, 16.0)",4,175.6,175.1,0.5
321,"(12.0, 13.0, 14.0, 17.0)",4,175,175.1,0.1
321,"(12.0, 13.0, 15.0, 16.0)",4,175.5,175.1,0.4
321,"(12.0, 13.0, 15.0, 17.0)",4,175.4,175.1,0.3
321,"(12.0, 13.0, 16.0, 17.0)",4,175.4,175.1,0.3
321,"(12.0, 14.0, 15.0, 16.0)",4,175.2,175.1,0.1
321,"(12.0, 14.0, 15.0, 17.0)",4,175,175.1,0.1
321,"(12.0, 14.0, 16.0, 17.0)",4,175.15,175.1,0.05
321,"(12.0, 15.0, 16.0, 17.0)",4,175.05,175.1,0.05
321,"(13.0, 14.0, 15.0, 16.0)",4,175.4,175.1,0.3
321,"(13.0, 14.0, 15.0, 17.0)",4,175.15,175.1,0.05
321,"(13.0, 14.0, 16.0, 17.0)",4,175.15,175.1,0.05
321,"(13.0, 15.0, 16.0, 17.0)",4,175.2,175.1,0.1
321,"(14.0, 15.0, 16.0, 17.0)",4,175.35,175.1,0.25
321,"(9.0, 10.0, 11.0, 12.0, 13.0)",5,184.1,175.1,9
321,"(9.0, 10.0, 11.0, 12.0, 14.0)",5,184.2,175.1,9.1
321,"(9.0, 10.0, 11.0, 12.0, 15.0)",5,178.6,175.1,3.5
321,"(9.0, 10.0, 11.0, 12.0, 16.0)",5,176.5,175.1,1.4
321,"(9.0, 10.0, 11.0, 12.0, 17.0)",5,176.3,175.1,1.2
321,"(9.0, 10.0, 11.0, 13.0, 14.0)",5,184.1,175.1,9
321,"(9.0, 10.0, 11.0, 13.0, 15.0)",5,178.65,175.1,3.55
321,"(9.0, 10.0, 11.0, 13.0, 16.0)",5,176.7,175.1,1.6
321,"(9.0, 10.0, 11.0, 13.0, 17.0)",5,176.45,175.1,1.35
321,"(9.0, 10.0, 11.0, 14.0, 15.0)",5,178.8,175.1,3.7
321,"(9.0, 10.0, 11.0, 14.0, 16.0)",5,176.7,175.1,1.6
321,"(9.0, 10.0, 11.0, 14.0, 17.0)",5,176.3,175.1,1.2
321,"(9.0, 10.0, 11.0, 15.0, 16.0)",5,176.15,175.1,1.05
321,"(9.0, 10.0, 11.0, 15.0, 17.0)",5,175.8,175.1,0.7
321,"(9.0, 10.0, 11.0, 16.0, 17.0)",5,175.85,175.1,0.75
321,"(9.0, 10.0, 12.0, 13.0, 14.0)",5,184.25,175.1,9.15
321,"(9.0, 10.0, 12.0, 13.0, 15.0)",5,179,175.1,3.9
321,"(9.0, 10.0, 12.0, 13.0, 16.0)",5,176.7,175.1,1.6
321,"(9.0, 10.0, 12.0, 13.0, 17.0)",5,176.5,175.1,1.4
321,"(9.0, 10.0, 12.0, 14.0, 15.0)",5,179.55,175.1,4.45
321,"(9.0, 10.0, 12.0, 14.0, 16.0)",5,176.7,175.1,1.6
321,"(9.0, 10.0, 12.0, 14.0, 17.0)",5,176.2,175.1,1.1
321,"(9.0, 10.0, 12.0, 15.0, 16.0)",5,176.1,175.1,1
321,"(9.0, 10.0, 12.0, 15.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 10.0, 12.0, 16.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 10.0, 13.0, 14.0, 15.0)",5,178.7,175.1,3.6
321,"(9.0, 10.0, 13.0, 14.0, 16.0)",5,176.7,175.1,1.6
321,"(9.0, 10.0, 13.0, 14.0, 17.0)",5,176.3,175.1,1.2
321,"(9.0, 10.0, 13.0, 15.0, 16.0)",5,176.25,175.1,1.15
321,"(9.0, 10.0, 13.0, 15.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 10.0, 13.0, 16.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 10.0, 14.0, 15.0, 16.0)",5,176.15,175.1,1.05
321,"(9.0, 10.0, 14.0, 15.0, 17.0)",5,176.05,175.1,0.95
321,"(9.0, 10.0, 14.0, 16.0, 17.0)",5,175.95,175.1,0.85
321,"(9.0, 10.0, 15.0, 16.0, 17.0)",5,175.7,175.1,0.6
321,"(9.0, 11.0, 12.0, 13.0, 14.0)",5,184.4,175.1,9.3
321,"(9.0, 11.0, 12.0, 13.0, 15.0)",5,179.75,175.1,4.65
321,"(9.0, 11.0, 12.0, 13.0, 16.0)",5,177,175.1,1.9
321,"(9.0, 11.0, 12.0, 13.0, 17.0)",5,176.35,175.1,1.25
321,"(9.0, 11.0, 12.0, 14.0, 15.0)",5,179.1,175.1,4
321,"(9.0, 11.0, 12.0, 14.0, 16.0)",5,176.8,175.1,1.7
321,"(9.0, 11.0, 12.0, 14.0, 17.0)",5,176.2,175.1,1.1
321,"(9.0, 11.0, 12.0, 15.0, 16.0)",5,176,175.1,0.9
321,"(9.0, 11.0, 12.0, 15.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 11.0, 12.0, 16.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 11.0, 13.0, 14.0, 15.0)",5,179.35,175.1,4.25
321,"(9.0, 11.0, 13.0, 14.0, 16.0)",5,177,175.1,1.9
321,"(9.0, 11.0, 13.0, 14.0, 17.0)",5,176.25,175.1,1.15
321,"(9.0, 11.0, 13.0, 15.0, 16.0)",5,176.25,175.1,1.15
321,"(9.0, 11.0, 13.0, 15.0, 17.0)",5,176.1,175.1,1
321,"(9.0, 11.0, 13.0, 16.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 11.0, 14.0, 15.0, 16.0)",5,176.25,175.1,1.15
321,"(9.0, 11.0, 14.0, 15.0, 17.0)",5,175.85,175.1,0.75
321,"(9.0, 11.0, 14.0, 16.0, 17.0)",5,175.65,175.1,0.55
321,"(9.0, 11.0, 15.0, 16.0, 17.0)",5,175.55,175.1,0.45
321,"(9.0, 12.0, 13.0, 14.0, 15.0)",5,178.85,175.1,3.75
321,"(9.0, 12.0, 13.0, 14.0, 16.0)",5,176.7,175.1,1.6
321,"(9.0, 12.0, 13.0, 14.0, 17.0)",5,176.2,175.1,1.1
321,"(9.0, 12.0, 13.0, 15.0, 16.0)",5,176.2,175.1,1.1
321,"(9.0, 12.0, 13.0, 15.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 12.0, 13.0, 16.0, 17.0)",5,176,175.1,0.9
321,"(9.0, 12.0, 14.0, 15.0, 16.0)",5,176,175.1,0.9
321,"(9.0, 12.0, 14.0, 15.0, 17.0)",5,175.8,175.1,0.7
321,"(9.0, 12.0, 14.0, 16.0, 17.0)",5,175.7,175.1,0.6
321,"(9.0, 12.0, 15.0, 16.0, 17.0)",5,175.5,175.1,0.4
321,"(9.0, 13.0, 14.0, 15.0, 16.0)",5,176.15,175.1,1.05
321,"(9.0, 13.0, 14.0, 15.0, 17.0)",5,175.75,175.1,0.65
321,"(9.0, 13.0, 14.0, 16.0, 17.0)",5,175.75,175.1,0.65
321,"(9.0, 13.0, 15.0, 16.0, 17.0)",5,175.55,175.1,0.45
321,"(9.0, 14.0, 15.0, 16.0, 17.0)",5,175.9,175.1,0.8
321,"(10.0, 11.0, 12.0, 13.0, 14.0)",5,184.55,175.1,9.45
321,"(10.0, 11.0, 12.0, 13.0, 15.0)",5,180.35,175.1,5.25
321,"(10.0, 11.0, 12.0, 13.0, 16.0)",5,177,175.1,1.9
321,"(10.0, 11.0, 12.0, 13.0, 17.0)",5,176.45,175.1,1.35
321,"(10.0, 11.0, 12.0, 14.0, 15.0)",5,180.1,175.1,5
321,"(10.0, 11.0, 12.0, 14.0, 16.0)",5,177,175.1,1.9
321,"(10.0, 11.0, 12.0, 14.0, 17.0)",5,176.25,175.1,1.15
321,"(10.0, 11.0, 12.0, 15.0, 16.0)",5,176,175.1,0.9
321,"(10.0, 11.0, 12.0, 15.0, 17.0)",5,175.95,175.1,0.85
321,"(10.0, 11.0, 12.0, 16.0, 17.0)",5,176,175.1,0.9
321,"(10.0, 11.0, 13.0, 14.0, 15.0)",5,179.7,175.1,4.6
321,"(10.0, 11.0, 13.0, 14.0, 16.0)",5,177.2,175.1,2.1
321,"(10.0, 11.0, 13.0, 14.0, 17.0)",5,176.6,175.1,1.5
321,"(10.0, 11.0, 13.0, 15.0, 16.0)",5,176.7,175.1,1.6
321,"(10.0, 11.0, 13.0, 15.0, 17.0)",5,176.15,175.1,1.05
321,"(10.0, 11.0, 13.0, 16.0, 17.0)",5,176,175.1,0.9
321,"(10.0, 11.0, 14.0, 15.0, 16.0)",5,176.4,175.1,1.3
321,"(10.0, 11.0, 14.0, 15.0, 17.0)",5,175.9,175.1,0.8
321,"(10.0, 11.0, 14.0, 16.0, 17.0)",5,175.9,175.1,0.8
321,"(10.0, 11.0, 15.0, 16.0, 17.0)",5,175.8,175.1,0.7
321,"(10.0, 12.0, 13.0, 14.0, 15.0)",5,180.3,175.1,5.2
321,"(10.0, 12.0, 13.0, 14.0, 16.0)",5,177,175.1,1.9
321,"(10.0, 12.0, 13.0, 14.0, 17.0)",5,176.2,175.1,1.1
321,"(10.0, 12.0, 13.0, 15.0, 16.0)",5,176.5,175.1,1.4
321,"(10.0, 12.0, 13.0, 15.0, 17.0)",5,176,175.1,0.9
321,"(10.0, 12.0, 13.0, 16.0, 17.0)",5,175.95,175.1,0.85
321,"(10.0, 12.0, 14.0, 15.0, 16.0)",5,176.2,175.1,1.1
321,"(10.0, 12.0, 14.0, 15.0, 17.0)",5,175.75,175.1,0.65
321,"(10.0, 12.0, 14.0, 16.0, 17.0)",5,175.7,175.1,0.6
321,"(10.0, 12.0, 15.0, 16.0, 17.0)",5,175.65,175.1,0.55
321,"(10.0, 13.0, 14.0, 15.0, 16.0)",5,176.45,175.1,1.35
321,"(10.0, 13.0, 14.0, 15.0, 17.0)",5,175.95,175.1,0.85
321,"(10.0, 13.0, 14.0, 16.0, 17.0)",5,175.8,175.1,0.7
321,"(10.0, 13.0, 15.0, 16.0, 17.0)",5,175.75,175.1,0.65
321,"(10.0, 14.0, 15.0, 16.0, 17.0)",5,175.9,175.1,0.8
321,"(11.0, 12.0, 13.0, 14.0, 15.0)",5,180.95,175.1,5.85
321,"(11.0, 12.0, 13.0, 14.0, 16.0)",5,177.05,175.1,1.95
321,"(11.0, 12.0, 13.0, 14.0, 17.0)",5,176.3,175.1,1.2
321,"(11.0, 12.0, 13.0, 15.0, 16.0)",5,176.5,175.1,1.4
321,"(11.0, 12.0, 13.0, 15.0, 17.0)",5,175.9,175.1,0.8
321,"(11.0, 12.0, 13.0, 16.0, 17.0)",5,175.9,175.1,0.8
321,"(11.0, 12.0, 14.0, 15.0, 16.0)",5,176,175.1,0.9
321,"(11.0, 12.0, 14.0, 15.0, 17.0)",5,175.5,175.1,0.4
321,"(11.0, 12.0, 14.0, 16.0, 17.0)",5,175.4,175.1,0.3
321,"(11.0, 12.0, 15.0, 16.0, 17.0)",5,175.45,175.1,0.35
321,"(11.0, 13.0, 14.0, 15.0, 16.0)",5,176.55,175.1,1.45
321,"(11.0, 13.0, 14.0, 15.0, 17.0)",5,175.85,175.1,0.75
321,"(11.0, 13.0, 14.0, 16.0, 17.0)",5,175.55,175.1,0.45
321,"(11.0, 13.0, 15.0, 16.0, 17.0)",5,175.85,175.1,0.75
321,"(11.0, 14.0, 15.0, 16.0, 17.0)",5,175.2,175.1,0.1
321,"(12.0, 13.0, 14.0, 15.0, 16.0)",5,175.45,175.1,0.35
321,"(12.0, 13.0, 14.0, 15.0, 17.0)",5,175,175.1,0.1
321,"(12.0, 13.0, 14.0, 16.0, 17.0)",5,175.2,175.1,0.1
321,"(12.0, 13.0, 15.0, 16.0, 17.0)",5,175.3,175.1,0.2
321,"(12.0, 14.0, 15.0, 16.0, 17.0)",5,175.05,175.1,0.05
321,"(13.0, 14.0, 15.0, 16.0, 17.0)",5,175.2,175.1,0.1
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0)",6,184.1,175.1,9
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0)",6,179.75,175.1,4.65
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 16.0)",6,176.95,175.1,1.85
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 17.0)",6,176.65,175.1,1.55
321,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0)",6,180.1,175.1,5
321,"(9.0, 10.0, 11.0, 12.0, 14.0, 16.0)",6,177,175.1,1.9
321,"(9.0, 10.0, 11.0, 12.0, 14.0, 17.0)",6,176.3,175.1,1.2
321,"(9.0, 10.0, 11.0, 12.0, 15.0, 16.0)",6,176.25,175.1,1.15
321,"(9.0, 10.0, 11.0, 12.0, 15.0, 17.0)",6,176,175.1,0.9
321,"(9.0, 10.0, 11.0, 12.0, 16.0, 17.0)",6,176.05,175.1,0.95
321,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0)",6,179.2,175.1,4.1
321,"(9.0, 10.0, 11.0, 13.0, 14.0, 16.0)",6,177.25,175.1,2.15
321,"(9.0, 10.0, 11.0, 13.0, 14.0, 17.0)",6,176.65,175.1,1.55
321,"(9.0, 10.0, 11.0, 13.0, 15.0, 16.0)",6,176.7,175.1,1.6
321,"(9.0, 10.0, 11.0, 13.0, 15.0, 17.0)",6,176.2,175.1,1.1
321,"(9.0, 10.0, 11.0, 13.0, 16.0, 17.0)",6,176.1,175.1,1
321,"(9.0, 10.0, 11.0, 14.0, 15.0, 16.0)",6,176.25,175.1,1.15
321,"(9.0, 10.0, 11.0, 14.0, 15.0, 17.0)",6,176,175.1,0.9
321,"(9.0, 10.0, 11.0, 14.0, 16.0, 17.0)",6,175.85,175.1,0.75
321,"(9.0, 10.0, 11.0, 15.0, 16.0, 17.0)",6,175.85,175.1,0.75
321,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0)",6,180,175.1,4.9
321,"(9.0, 10.0, 12.0, 13.0, 14.0, 16.0)",6,176.95,175.1,1.85
321,"(9.0, 10.0, 12.0, 13.0, 14.0, 17.0)",6,176.5,175.1,1.4
321,"(9.0, 10.0, 12.0, 13.0, 15.0, 16.0)",6,176.5,175.1,1.4
321,"(9.0, 10.0, 12.0, 13.0, 15.0, 17.0)",6,176.15,175.1,1.05
321,"(9.0, 10.0, 12.0, 13.0, 16.0, 17.0)",6,176,175.1,0.9
321,"(9.0, 10.0, 12.0, 14.0, 15.0, 16.0)",6,176.5,175.1,1.4
321,"(9.0, 10.0, 12.0, 14.0, 15.0, 17.0)",6,176.2,175.1,1.1
321,"(9.0, 10.0, 12.0, 14.0, 16.0, 17.0)",6,175.85,175.1,0.75
321,"(9.0, 10.0, 12.0, 15.0, 16.0, 17.0)",6,175.95,175.1,0.85
321,"(9.0, 10.0, 13.0, 14.0, 15.0, 16.0)",6,176.55,175.1,1.45
321,"(9.0, 10.0, 13.0, 14.0, 15.0, 17.0)",6,176.2,175.1,1.1
321,"(9.0, 10.0, 13.0, 14.0, 16.0, 17.0)",6,176,175.1,0.9
321,"(9.0, 10.0, 13.0, 15.0, 16.0, 17.0)",6,175.9,175.1,0.8
321,"(9.0, 10.0, 14.0, 15.0, 16.0, 17.0)",6,175.9,175.1,0.8
321,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0)",6,180.3,175.1,5.2
321,"(9.0, 11.0, 12.0, 13.0, 14.0, 16.0)",6,177.15,175.1,2.05
321,"(9.0, 11.0, 12.0, 13.0, 14.0, 17.0)",6,176.5,175.1,1.4
321,"(9.0, 11.0, 12.0, 13.0, 15.0, 16.0)",6,176.55,175.1,1.45
321,"(9.0, 11.0, 12.0, 13.0, 15.0, 17.0)",6,176.2,175.1,1.1
321,"(9.0, 11.0, 12.0, 13.0, 16.0, 17.0)",6,176.2,175.1,1.1
321,"(9.0, 11.0, 12.0, 14.0, 15.0, 16.0)",6,176.5,175.1,1.4
321,"(9.0, 11.0, 12.0, 14.0, 15.0, 17.0)",6,176.05,175.1,0.95
321,"(9.0, 11.0, 12.0, 14.0, 16.0, 17.0)",6,175.8,175.1,0.7
321,"(9.0, 11.0, 12.0, 15.0, 16.0, 17.0)",6,175.7,175.1,0.6
321,"(9.0, 11.0, 13.0, 14.0, 15.0, 16.0)",6,176.6,175.1,1.5
321,"(9.0, 11.0, 13.0, 14.0, 15.0, 17.0)",6,176.2,175.1,1.1
321,"(9.0, 11.0, 13.0, 14.0, 16.0, 17.0)",6,175.95,175.1,0.85
321,"(9.0, 11.0, 13.0, 15.0, 16.0, 17.0)",6,175.85,175.1,0.75
321,"(9.0, 11.0, 14.0, 15.0, 16.0, 17.0)",6,175.65,175.1,0.55
321,"(9.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,176.35,175.1,1.25
321,"(9.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,175.95,175.1,0.85
321,"(9.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,175.8,175.1,0.7
321,"(9.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,175.5,175.1,0.4
321,"(9.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,175.65,175.1,0.55
321,"(9.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,175.55,175.1,0.45
321,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0)",6,180.95,175.1,5.85
321,"(10.0, 11.0, 12.0, 13.0, 14.0, 16.0)",6,177.3,175.1,2.2
321,"(10.0, 11.0, 12.0, 13.0, 14.0, 17.0)",6,176.5,175.1,1.4
321,"(10.0, 11.0, 12.0, 13.0, 15.0, 16.0)",6,176.55,175.1,1.45
321,"(10.0, 11.0, 12.0, 13.0, 15.0, 17.0)",6,176.3,175.1,1.2
321,"(10.0, 11.0, 12.0, 13.0, 16.0, 17.0)",6,176.15,175.1,1.05
321,"(10.0, 11.0, 12.0, 14.0, 15.0, 16.0)",6,176.5,175.1,1.4
321,"(10.0, 11.0, 12.0, 14.0, 15.0, 17.0)",6,176,175.1,0.9
321,"(10.0, 11.0, 12.0, 14.0, 16.0, 17.0)",6,175.85,175.1,0.75
321,"(10.0, 11.0, 12.0, 15.0, 16.0, 17.0)",6,175.9,175.1,0.8
321,"(10.0, 11.0, 13.0, 14.0, 15.0, 16.0)",6,176.95,175.1,1.85
321,"(10.0, 11.0, 13.0, 14.0, 15.0, 17.0)",6,176.2,175.1,1.1
321,"(10.0, 11.0, 13.0, 14.0, 16.0, 17.0)",6,176,175.1,0.9
321,"(10.0, 11.0, 13.0, 15.0, 16.0, 17.0)",6,176,175.1,0.9
321,"(10.0, 11.0, 14.0, 15.0, 16.0, 17.0)",6,175.7,175.1,0.6
321,"(10.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,176.65,175.1,1.55
321,"(10.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,176,175.1,0.9
321,"(10.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,175.8,175.1,0.7
321,"(10.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,175.8,175.1,0.7
321,"(10.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,175.5,175.1,0.4
321,"(10.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,175.7,175.1,0.6
321,"(11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,176.7,175.1,1.6
321,"(11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,176,175.1,0.9
321,"(11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,175.8,175.1,0.7
321,"(11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,175.7,175.1,0.6
321,"(11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,175.2,175.1,0.1
321,"(11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,175.45,175.1,0.35
321,"(12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,175.2,175.1,0.1
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0)",7,180.6,175.1,5.5
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 16.0)",7,177.4,175.1,2.3
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 17.0)",7,176.65,175.1,1.55
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 16.0)",7,177,175.1,1.9
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 17.0)",7,176.4,175.1,1.3
321,"(9.0, 10.0, 11.0, 12.0, 13.0, 16.0, 17.0)",7,176.25,175.1,1.15
321,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 16.0)",7,176.95,175.1,1.85
321,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 17.0)",7,176.25,175.1,1.15
321,"(9.0, 10.0, 11.0, 12.0, 14.0, 16.0, 17.0)",7,176,175.1,0.9
321,"(9.0, 10.0, 11.0, 12.0, 15.0, 16.0, 17.0)",7,176,175.1,0.9
321,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0)",7,176.95,175.1,1.85
321,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 17.0)",7,176.4,175.1,1.3
321,"(9.0, 10.0, 11.0, 13.0, 14.0, 16.0, 17.0)",7,176.2,175.1,1.1
321,"(9.0, 10.0, 11.0, 13.0, 15.0, 16.0, 17.0)",7,176,175.1,0.9
321,"(9.0, 10.0, 11.0, 14.0, 15.0, 16.0, 17.0)",7,175.75,175.1,0.65
321,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,176.55,175.1,1.45
321,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,176.2,175.1,1.1
321,"(9.0, 10.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,176.1,175.1,1
321,"(9.0, 10.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,175.8,175.1,0.7
321,"(9.0, 10.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,175.7,175.1,0.6
321,"(9.0, 10.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,175.9,175.1,0.8
321,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,176.7,175.1,1.6
321,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,176.2,175.1,1.1
321,"(9.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,176.2,175.1,1.1
321,"(9.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,176,175.1,0.9
321,"(9.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,175.5,175.1,0.4
321,"(9.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,175.95,175.1,0.85
321,"(9.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,175.8,175.1,0.7
321,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,177,175.1,1.9
321,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,176.3,175.1,1.2
321,"(10.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,176,175.1,0.9
321,"(10.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,175.9,175.1,0.8
321,"(10.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,175.55,175.1,0.45
